ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
16271826,2781200000000,,,-1329687678241531870,0.7971477508544922,23.174739908427,2.3881193750399263,14.921262163144755,22,19,0.0,15,340059374585697,11,38.9,-51.01225662231445,0.04390000179409981,0,0.0,0.0,,,,,0,,1,,
16271826,2781200000000,,,-1329687678241531870,0.7971477508544922,23.174739908427,2.3881193750399263,14.921262163144755,22,24,0.0,15,340059366857419,13,36.2,-521.834716796875,0.03420000150799751,0,0.0,0.0,,,,,0,,1,,
16271826,2781200000000,,,-1329687678241531870,0.7971477508544922,23.174739908427,2.3881193750399263,14.921262163144755,22,30,0.0,15,340059361628839,7,42.1,658.6380004882812,0.022100001573562622,0,0.0,0.0,,,,,0,,1,,
16272844,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,14,0.0,207,5242374852695,11,38.7,160.16441345214844,0.24390001595020294,0,0.0,0.0,,,,,0,,3,,
16272845,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,6,0.0,207,5242361791396,705,15.1,-4.4226298332214355,16.493000030517578,0,0.0,0.0,,,,,0,,3,,
16272845,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,18,0.0,207,5242364167697,21,31.0,-851.1044921875,0.3172000050544739,0,0.0,0.0,,,,,0,,3,,
16272845,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,13,0.0,207,5242362290329,31,28.0,568.9759521484375,0.9294999837875366,0,0.0,0.0,,,,,0,,3,,
16272846,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,15,0.0,207,5242373422175,24,30.3,-409.34747314453125,0.6013000011444092,0,0.0,0.0,,,,,0,,3,,
16272846,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,5,0.0,207,5242363133536,12,37.6,533.5476684570312,0.22840000689029694,0,0.0,0.0,,,,,0,,3,,
16272846,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,24,0.0,207,5242374260544,12,37.1,355.92669677734375,0.5875000357627869,0,0.0,0.0,,,,,0,,3,,
16272846,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,23,0.0,207,5242363269302,16,34.5,773.177734375,0.23119999468326569,0,0.0,0.0,,,,,0,,3,,
16272847,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,17,0.0,207,5242375919970,8,41.6,-446.2655944824219,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
16272847,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,1,0.0,15,340060361392458,13,36.3,469.272705078125,0.02670000120997429,0,0.0,0.0,,,,,0,,1,,
16272847,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,6,0.0,15,340060366144489,10,39.6,-595.37060546875,0.03110000118613243,0,0.0,0.0,,,,,0,,1,,
16272847,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,12,0.0,15,340060358557942,53,24.0,-541.8897705078125,0.8734999895095825,0,0.0,0.0,,,,,0,,1,,
16272847,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,13,0.0,15,340060366079296,9,40.2,542.2171630859375,0.03060000203549862,0,0.0,0.0,,,,,0,,1,,
16272847,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,14,0.0,15,340060367964045,9,40.2,361.50030517578125,0.03210000321269035,0,0.0,0.0,,,,,0,,1,,
16272848,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,15,0.0,15,340060363511895,6,43.1,375.66748046875,0.02460000105202198,0,0.0,0.0,,,,,0,,1,,
16272848,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,17,0.0,15,340060372034320,13,36.1,308.677978515625,0.04320000112056732,0,0.0,0.0,,,,,0,,1,,
16272848,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,19,0.0,15,340060374585852,12,37.5,-51.20316696166992,0.04490000009536743,0,0.0,0.0,,,,,0,,1,,
16272848,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,24,0.0,15,340060366859172,16,34.7,-522.4542846679688,0.0357000008225441,0,0.0,0.0,,,,,0,,1,,
16272850,2782200000000,,,-1329687678241531877,0.07834625244140625,19.552315279725008,-2.697436096339785,10.641517941221288,22,30,0.0,15,340060361626631,7,42.5,658.3825073242188,0.022100001573562622,0,0.0,0.0,,,,,0,,1,,
16273843,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,14,0.0,207,5243374852175,11,38.7,161.48388671875,0.5575000047683716,0,0.0,0.0,,,,,0,,3,,
16273846,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,6,0.0,207,5243361791411,812,15.1,-4.4226298332214355,17.993000030517578,0,0.0,0.0,,,,,0,,3,,
16273846,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,18,0.0,207,5243364170566,24,30.9,-847.9098510742188,0.8224999904632568,0,0.0,0.0,,,,,0,,3,,
16273846,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,13,0.0,207,5243362288441,27,29.5,569.6594848632812,0.8694999814033508,0,0.0,0.0,,,,,0,,3,,
16273846,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,15,0.0,207,5243373423438,21,31.3,-407.807373046875,0.33070001006126404,0,0.0,0.0,,,,,0,,3,,
16273846,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,5,0.0,207,5243363131707,13,36.3,535.2117309570312,0.2296999990940094,0,0.0,0.0,,,,,0,,3,,
16273847,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,24,0.0,207,5243374259332,12,37.3,359.5907897949219,0.24490001797676086,0,0.0,0.0,,,,,0,,3,,
16273855,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,23,0.0,207,5243363266701,17,33.5,775.0758666992188,0.2378000020980835,0,0.0,0.0,,,,,0,,3,,
16273856,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,17,0.0,207,5243375921449,8,41.8,-444.2796936035156,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
16273856,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,1,0.0,15,340061361390887,12,37.7,471.9473876953125,0.02540000155568123,0,0.0,0.0,,,,,0,,1,,
16273856,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,6,0.0,15,340061366146469,11,38.8,-593.7761840820312,0.03189999982714653,0,0.0,0.0,,,,,0,,1,,
16273856,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,12,0.0,15,340061358559918,35,27.6,-538.4263916015625,0.6934999823570251,0,0.0,0.0,,,,,0,,1,,
16273857,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,13,0.0,15,340061366077494,8,41.2,544.0853271484375,0.03020000085234642,0,0.0,0.0,,,,,0,,1,,
16273857,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,14,0.0,15,340061367962842,8,41.0,363.0037536621094,0.031700000166893005,0,0.0,0.0,,,,,0,,1,,
16273857,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,15,0.0,15,340061363510641,7,42.4,377.7403869628906,0.025100000202655792,0,0.0,0.0,,,,,0,,1,,
16273858,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,17,0.0,15,340061372033278,13,36.3,309.9122619628906,0.3544999957084656,0,0.0,0.0,,,,,0,,1,,
16273858,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,19,0.0,15,340061374586018,11,38.0,-49.533447265625,0.3075000047683716,0,0.0,0.0,,,,,0,,1,,
16273858,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,24,0.0,15,340061366860908,16,34.5,-520.0576171875,0.0357000008225441,0,0.0,0.0,,,,,0,,1,,
16273859,2783200000000,,,-1329687678241531881,0.7404861450195312,18.02181031962391,-4.396613221556544,9.765477014779822,22,30,0.0,15,340061361624424,8,41.6,659.8975219726562,0.022700000554323196,0,0.0,0.0,,,,,0,,1,,
16274832,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,14,0.0,207,5244374851606,10,39.4,161.3825225830078,0.24310001730918884,0,0.0,0.0,,,,,0,,3,,
16274833,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,6,0.0,207,5244361791426,930,15.1,-4.4226298332214355,19.493000030517578,0,0.0,0.0,,,,,0,,3,,
16274833,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,18,0.0,207,5244364173383,13,36.5,-848.0703125,0.23120000958442688,0,0.0,0.0,,,,,0,,3,,
16274833,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,13,0.0,207,5244362286587,27,29.3,570.3524169921875,0.8694999814033508,0,0.0,0.0,,,,,0,,3,,
16274833,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,15,0.0,207,5244373424825,21,31.3,-406.71453857421875,0.33070001006126404,0,0.0,0.0,,,,,0,,3,,
16274834,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,5,0.0,207,5244363129917,24,30.3,535.7236938476562,0.8210000395774841,0,0.0,0.0,,,,,0,,3,,
16274834,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,24,0.0,207,5244374258138,11,38.9,357.8902587890625,0.5575000047683716,0,0.0,0.0,,,,,0,,3,,
16274834,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,23,0.0,207,5244363264161,14,35.9,775.3629150390625,0.23029999434947968,0,0.0,0.0,,,,,0,,3,,
16274834,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,17,0.0,207,5244375922920,8,41.3,-444.2455749511719,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
16274835,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,1,0.0,15,340062361389315,11,38.6,471.4298400878906,0.024400001391768456,0,0.0,0.0,,,,,0,,1,,
16274835,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,6,0.0,15,340062366148452,11,38.8,-593.7941284179688,0.03189999982714653,0,0.0,0.0,,,,,0,,1,,
16274835,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,12,0.0,15,340062358561607,46,25.8,-537.7413940429688,0.8134999871253967,0,0.0,0.0,,,,,0,,1,,
16274835,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,13,0.0,15,340062366075670,9,40.1,544.4381103515625,0.03060000203549862,0,0.0,0.0,,,,,0,,1,,
16274835,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,14,0.0,15,340062367961642,9,40.4,362.67144775390625,0.03210000321269035,0,0.0,0.0,,,,,0,,1,,
16274836,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,15,0.0,15,340062363509380,10,39.6,378.1141052246094,0.026600001379847527,0,0.0,0.0,,,,,0,,1,,
16274836,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,17,0.0,15,340062372032254,12,37.6,310.140625,0.3244999945163727,0,0.0,0.0,,,,,0,,1,,
16274836,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,19,0.0,15,340062374586210,11,38.1,-49.440250396728516,0.04390000179409981,0,0.0,0.0,,,,,0,,1,,
16274836,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,24,0.0,15,340062366862599,19,32.3,-518.8833618164062,0.050300002098083496,0,0.0,0.0,,,,,0,,1,,
16274836,2784200000000,,,-1329687678241531877,0.3763694763183594,23.57402627239935,0.28174363570392397,14.466097080067469,22,30,0.0,15,340062361622214,10,39.1,659.8480224609375,0.023600000888109207,0,0.0,0.0,,,,,0,,1,,
16275849,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,14,0.0,207,5245374851096,10,39.4,160.75225830078125,0.5275000333786011,0,0.0,0.0,,,,,0,,3,,
16275850,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,6,0.0,207,5245361791441,1058,15.1,-4.4226298332214355,20.993000030517578,0,0.0,0.0,,,,,0,,3,,
16275850,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,18,0.0,207,5245364176209,21,31.5,-848.7247924804688,0.7824999690055847,0,0.0,0.0,,,,,0,,3,,
16275850,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,13,0.0,207,5245362284730,24,30.3,569.0606689453125,0.5848000049591064,0,0.0,0.0,,,,,0,,3,,
16275851,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,15,0.0,207,5245373426205,21,31.7,-408.2567138671875,0.7960000038146973,0,0.0,0.0,,,,,0,,3,,
16275851,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,5,0.0,207,5245363128137,24,30.5,534.9902954101562,0.5863000154495239,0,0.0,0.0,,,,,0,,3,,
16275851,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,24,0.0,207,5245374256930,11,38.8,357.0580749511719,0.5575000047683716,0,0.0,0.0,,,,,0,,3,,
16275852,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,23,0.0,207,5245363261566,12,37.7,773.2002563476562,0.5710000395774841,0,0.0,0.0,,,,,0,,3,,
16275852,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,17,0.0,207,5245375924426,8,41.4,-444.67462158203125,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
16275852,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,1,0.0,15,340063361387761,12,37.9,470.1776123046875,0.02540000155568123,0,0.0,0.0,,,,,0,,1,,
16275852,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,6,0.0,15,340063366150437,11,38.1,-594.40673828125,0.03189999982714653,0,0.0,0.0,,,,,0,,1,,
16275852,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,12,0.0,15,340063358563525,21,31.5,-537.979248046875,0.5234999656677246,0,0.0,0.0,,,,,0,,1,,
16275853,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,13,0.0,15,340063366073856,10,39.5,543.7587890625,0.03110000118613243,0,0.0,0.0,,,,,0,,1,,
16275853,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,14,0.0,15,340063367960422,9,40.0,361.76068115234375,0.03210000321269035,0,0.0,0.0,,,,,0,,1,,
16275853,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,15,0.0,15,340063363508127,10,39.9,377.3401184082031,0.026600001379847527,0,0.0,0.0,,,,,0,,1,,
16275853,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,17,0.0,15,340063372031221,13,36.8,309.2747802734375,0.3544999957084656,0,0.0,0.0,,,,,0,,1,,
16275853,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,19,0.0,15,340063374586351,13,36.8,-50.17092514038086,0.35749998688697815,0,0.0,0.0,,,,,0,,1,,
16275854,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,24,0.0,15,340063366864353,21,31.9,-521.4426879882812,0.5055000185966492,0,0.0,0.0,,,,,0,,1,,
16275854,2785200000000,,,-1329687678241531874,0.5950202941894531,23.627282644156367,0.9371493523231641,14.870602905103082,22,30,0.0,15,340063361620028,11,38.3,659.0996704101562,0.024400001391768456,0,0.0,0.0,,,,,0,,1,,
16276827,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,14,0.0,207,5246374850547,10,39.0,159.7111053466797,0.5275000333786011,0,0.0,0.0,,,,,0,,3,,
16276828,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,6,0.0,207,5246361791455,1195,15.1,-4.4226298332214355,22.49300193786621,0,0.0,0.0,,,,,0,,3,,
16276828,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,18,0.0,207,5246364179106,21,31.6,-848.71533203125,0.7824999690055847,0,0.0,0.0,,,,,0,,3,,
16276828,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,13,0.0,207,5246362282830,31,28.1,568.217529296875,0.9294999837875366,0,0.0,0.0,,,,,0,,3,,
16276828,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,15,0.0,207,5246373427564,21,31.8,-408.5280456542969,0.7960000038146973,0,0.0,0.0,,,,,0,,3,,
16276829,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,5,0.0,207,5246363126316,24,30.0,535.1636352539062,0.5863000154495239,0,0.0,0.0,,,,,0,,3,,
16276829,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,24,0.0,207,5246374255797,11,38.5,356.48773193359375,0.5575000047683716,0,0.0,0.0,,,,,0,,3,,
16276829,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,23,0.0,207,5246363258988,11,38.5,772.947998046875,0.227400004863739,0,0.0,0.0,,,,,0,,3,,
16276829,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,17,0.0,207,5246375925926,8,41.7,-445.3164978027344,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
16276829,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,1,0.0,15,340064361386189,9,40.0,469.7220458984375,0.023100001737475395,0,0.0,0.0,,,,,0,,1,,
16276830,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,6,0.0,15,340064366152424,9,40.7,-594.942138671875,0.03060000203549862,0,0.0,0.0,,,,,0,,1,,
16276830,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,12,0.0,15,340064358565276,27,29.8,-538.7404174804688,0.6035000085830688,0,0.0,0.0,,,,,0,,1,,
16276830,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,13,0.0,15,340064366072042,7,42.1,543.4797973632812,0.029600001871585846,0,0.0,0.0,,,,,0,,1,,
16276830,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,14,0.0,15,340064367959224,9,40.4,361.3666076660156,0.03210000321269035,0,0.0,0.0,,,,,0,,1,,
16276830,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,15,0.0,15,340064363506845,10,39.2,376.9915771484375,0.026600001379847527,0,0.0,0.0,,,,,0,,1,,
16276830,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,17,0.0,15,340064372030177,12,37.5,308.9754333496094,0.04190000146627426,0,0.0,0.0,,,,,0,,1,,
16276831,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,19,0.0,15,340064374586504,11,38.1,-49.94733810424805,0.04390000179409981,0,0.0,0.0,,,,,0,,1,,
16276831,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,24,0.0,15,340064366866086,19,32.2,-521.7698974609375,0.050300002098083496,0,0.0,0.0,,,,,0,,1,,
16276831,2786200000000,,,-1329687678241531880,0.9623813629150391,17.995778762269765,-2.497712170330182,9.664898903237084,22,30,0.0,15,340064361617837,9,40.8,658.607177734375,0.023100001737475395,0,0.0,0.0,,,,,0,,1,,
16277853,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,14,0.0,207,5247374850018,10,39.2,162.1855926513672,0.24310001730918884,0,0.0,0.0,,,,,0,,3,,
16277853,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,6,0.0,207,5247361791470,1343,15.1,-4.4226298332214355,23.99300193786621,0,0.0,0.0,,,,,0,,3,,
16277853,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,18,0.0,207,5247364181845,19,32.7,-846.5029907226562,0.24730001389980316,0,0.0,0.0,,,,,0,,3,,
16277854,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,13,0.0,207,5247362280930,46,25.7,570.6426391601562,1.1195000410079956,0,0.0,0.0,,,,,0,,3,,
16277857,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,15,0.0,207,5247373428898,19,32.3,-406.464111328125,0.26080000400543213,0,0.0,0.0,,,,,0,,3,,
16277858,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,5,0.0,207,5247363124502,31,28.2,538.3519897460938,0.9309999942779541,0,0.0,0.0,,,,,0,,3,,
16277858,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,24,0.0,207,5247374254566,9,40.0,358.9924621582031,0.24260000884532928,0,0.0,0.0,,,,,0,,3,,
16277858,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,23,0.0,207,5247363256402,10,39.5,773.7139892578125,0.22660000622272491,0,0.0,0.0,,,,,0,,3,,
16277858,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,17,0.0,207,5247375927411,8,41.0,-442.4706726074219,0.48899999260902405,0,0.0,0.0,,,,,0,,3,,
16277858,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,1,0.0,15,340065361384608,8,41.0,471.7905578613281,0.022700000554323196,0,0.0,0.0,,,,,0,,1,,
16277859,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,6,0.0,15,340065366154403,8,41.0,-592.45166015625,0.03020000085234642,0,0.0,0.0,,,,,0,,1,,
16277859,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,12,0.0,15,340065358567045,46,25.7,-537.5415649414062,0.8134999871253967,0,0.0,0.0,,,,,0,,1,,
16277859,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,13,0.0,15,340065366070222,7,42.1,546.3243408203125,0.029600001871585846,0,0.0,0.0,,,,,0,,1,,
16277859,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,14,0.0,15,340065367958023,9,40.6,363.0887451171875,0.03210000321269035,0,0.0,0.0,,,,,0,,1,,
16277860,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,15,0.0,15,340065363505611,11,38.5,380.168701171875,0.29100000858306885,0,0.0,0.0,,,,,0,,1,,
16277860,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,17,0.0,15,340065372029171,11,38.1,310.03948974609375,0.04090000316500664,0,0.0,0.0,,,,,0,,1,,
16277860,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,19,0.0,15,340065374586680,10,39.0,-48.10408401489258,0.04310000315308571,0,0.0,0.0,,,,,0,,1,,
16277860,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,24,0.0,15,340065366867825,19,32.4,-518.7691040039062,0.46549999713897705,0,0.0,0.0,,,,,0,,1,,
16277861,2787200000000,,,-1329687678241531885,0.6277656555175781,21.5779036807362,-2.9863912951335063,12.996897478423772,22,30,0.0,15,340065361615625,10,39.8,660.92724609375,0.023600000888109207,0,0.0,0.0,,,,,0,,1,,
16278837,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,14,0.0,207,5248374849481,10,39.5,163.4458465576172,0.24310001730918884,0,0.0,0.0,,,,,0,,3,,
