UNIX Epoch timestamp-utc,lat,lon,alt
1645747448435,37.42442645,-122.1772699,40.94759468
1645747449435,37.42460176,-122.1772943,24.13494389
1645747450435,37.42441535,-122.1771355,45.42658533
1645747451435,37.42454969,-122.177154,32.41885378
1645747452435,37.42464216,-122.1773033,31.9169735
1645747453435,37.42444242,-122.1770644,39.9026935
1645747454435,37.42448369,-122.1770872,31.47694262
1645747455435,37.42449074,-122.1769284,26.1875467
1645747456435,37.42443304,-122.1770631,-9.842485515
1645747457435,37.42453964,-122.1769944,13.68306909
1645747458435,37.42457721,-122.1769596,67.99902833
1645747459435,37.42449189,-122.1766787,57.94211803
1645747460435,37.42464338,-122.177003,51.16498416
1645747461435,37.42441895,-122.176783,8.819914476
1645747462435,37.42453783,-122.1766633,34.12818983
1645747463435,37.42458982,-122.1767436,64.4111682
1645747464435,37.42451583,-122.1768162,55.42774642
1645747465435,37.4244912,-122.1767893,32.3064543
1645747466435,37.42443641,-122.1767125,48.63709324
1645747467435,37.42443411,-122.1764782,70.70731696
1645747468435,37.42447487,-122.1767219,39.58273382
1645747469435,37.42445855,-122.1765274,56.179005
1645747470435,37.42443763,-122.176498,54.87411452
1645747471435,37.42444426,-122.1765166,56.27378929
1645747472435,37.42443428,-122.1764788,49.14399093
1645747473435,37.42441559,-122.1764686,62.69175176
1645747474435,37.42441658,-122.1763489,56.95037601
1645747475435,37.42446387,-122.1763714,48.26831872
1645747476435,37.42433206,-122.1763294,51.91960495
1645747477435,37.42427385,-122.1761768,63.12084737
1645747478435,37.42431331,-122.176279,48.06084462
1645747479435,37.42424357,-122.1761889,50.73549784
1645747480435,37.42433806,-122.1761722,63.23647493
1645747481435,37.42433874,-122.1761696,57.17524183
1645747482435,37.42431005,-122.1761647,49.99235056
1645747483435,37.42421528,-122.1760241,51.02654016
1645747484435,37.42432491,-122.1759172,68.2528881
1645747485435,37.42415933,-122.1760858,71.35561631
1645747486435,37.42427972,-122.1759422,51.57917792
1645747487435,37.4242237,-122.1758969,56.18016226
1645747488435,37.42411932,-122.1758476,68.70350615
1645747489435,37.42408206,-122.1758414,61.57649755
1645747490435,37.42414584,-122.1757511,60.10621233
1645747491435,37.42415718,-122.1757498,57.5430715
1645747492435,37.42409844,-122.1757471,69.39930435
1645747493435,37.4241326,-122.1757361,57.8193084
1645747494435,37.42411775,-122.175533,73.95307583
1645747495435,37.42398737,-122.1756212,63.62853805
1645747496435,37.42400875,-122.1755254,76.20956478
1645747497435,37.42406482,-122.1755996,57.37151532
1645747498435,37.42400776,-122.1755361,59.53851501
1645747499435,37.4240035,-122.1753862,57.35207895
1645747500435,37.42399156,-122.1753692,67.21743563
1645747501435,37.4239859,-122.1754421,57.66099642
1645747502435,37.42399563,-122.1754105,64.11010182
1645747503435,37.42387762,-122.1752687,58.16138767
1645747504435,37.42395466,-122.1754504,56.35729184
1645747505435,37.42390255,-122.1752022,49.34450452
1645747506435,37.42394722,-122.1754405,46.3741765
1645747507435,37.42388337,-122.1753935,59.76829731
1645747508435,37.42387699,-122.1751435,65.60831998
1645747509435,37.42388596,-122.175258,37.1584135
1645747510435,37.42385438,-122.1750822,65.16103111
1645747511435,37.42387758,-122.1752015,51.143797
1645747512435,37.42385364,-122.1752668,31.4133722
1645747513435,37.42385391,-122.1752692,46.14953019
1645747514435,37.4237411,-122.1750152,49.46088311
1645747515435,37.42379139,-122.1750608,53.93693907
1645747516435,37.42373298,-122.175083,46.27939968
1645747517435,37.42372638,-122.1749888,54.77618484
1645747518435,37.4236778,-122.1749691,43.44462685
1645747519435,37.42368977,-122.1748776,66.60793714
1645747520435,37.42362126,-122.1748405,52.00405021
1645747521435,37.42368927,-122.1748516,46.04216568
1645747522435,37.42368239,-122.1748412,41.03922423
1645747523435,37.42362139,-122.1747345,45.61713101
1645747524435,37.42362975,-122.1746531,62.7469159
1645747525435,37.42363608,-122.1745682,76.60626689
1645747526435,37.42361943,-122.1746485,48.28152397
1645747527435,37.42354251,-122.1746165,43.10845408
1645747528435,37.42358983,-122.1745624,53.4376154
1645747529435,37.42355402,-122.1745509,68.80002508
1645747530435,37.4234441,-122.1744213,45.95829779
1645747531435,37.42346078,-122.174434,27.29023557
1645747532435,37.42345644,-122.1743294,32.92701759
1645747533435,37.42357932,-122.1743425,91.04892504
1645747534435,37.42344997,-122.1744961,35.26509416
1645747535435,37.4233799,-122.1742508,15.46307135
1645747536435,37.42342397,-122.174206,48.64436085
